,Unnamed: 0,Time,Username,Tweet,Polarity,Tweet_Tune,clean_tweet
792,792,2022-05-26 20:53:17+00:00,JaelitheL,"The gun violence that erupts from this swamp of human greed &amp; selfishness will come for us all. If it hasn't affected you, you've just been lucky. It has been knocking on my door all month. In btwn massacres at Buffalo, San Francisco, and Uvalde, were guns and threats of guns....",0.1666666666666666,1,The gun violence that erupts from this swamp of human greed  amp  selfishness will come for us all  If it hasn t affected you  you ve just been lucky  It has been knocking on my door all month  In btwn massacres at Buffalo  San Francisco  and Uvalde  were guns and threats of guns    
793,793,2022-05-26 20:53:17+00:00,SoccerooNo9,"GUNS AND CONTROL 

Turkey established gun control in 1911. Soon after, 2 million Armenians exterminated.

Soviet Union established gun control 1929. Soon after, millions of dissidents exterminated.

Germany, gun control, 1938.

Australia, gun control, 1996. See a pattern? https://t.co/nUiESUK2Fa",0.0,0,GUNS AND CONTROL   Turkey established gun control in       Soon after    million Armenians exterminated   Soviet Union established gun control       Soon after  millions of dissidents exterminated   Germany  gun control         Australia  gun control        See a pattern     t co nUiESUK Fa
794,794,2022-05-26 20:53:17+00:00,PamAmuses,"Agree. 
And the talking points are;  mental health blah blah blah and law-enforcement are wonderful and prevented further loss of life blah blah blah. 
Not one mention of mass murder by gun. https://t.co/bV7IeDA8qz",0.3,1,Agree   And the talking points are   mental health blah blah blah and law enforcement are wonderful and prevented further loss of life blah blah blah   Not one mention of mass murder by gun     t co bV IeDA qz
795,795,2022-05-26 20:53:17+00:00,DavidMo96978687,"@LilSqueakyDuck I had get off for awhile when that story came to life.
Love is so deep
Like a hole in your heart
This is tragic.
These gun's should never be allowed in private owners hands . military and Law inforcement only
Just makes no sense
The GOP is the one's that are mentally ill.
Vote 💙",-0.1214285714285714,-1, I had get off for awhile when that story came to life  Love is so deep Like a hole in your heart This is tragic  These gun s should never be allowed in private owners hands   military and Law inforcement only Just makes no sense The GOP is the one s that are mentally ill  Vote  
796,796,2022-05-26 20:53:16+00:00,5MinAbs79,@TerryMo04382290 @michael_shadel @Timcast There is nothing prohibiting us from improving the mental state of our citizens while simultaneously passing significant gun legislation. Let's solve both,0.1375,1,   There is nothing prohibiting us from improving the mental state of our citizens while simultaneously passing significant gun legislation  Let s solve both
797,797,2022-05-26 20:53:16+00:00,ungemarg,"Hey @SenTedCruz the gun lobby has spent $176,274 in support of you. 3,139 gun deaths in your state.

Represent the voters, not the gun lobby, or come November we will https://t.co/CemJ7ruCMV #VoteYouOut",-0.1,-1,Hey  the gun lobby has spent          in support of you        gun deaths in your state   Represent the voters  not the gun lobby  or come November we will    t co CemJ ruCMV #VoteYouOut
798,798,2022-05-26 20:53:16+00:00,celebritykdawg5,#TonyGonzales #MitchMcConnell Breeding Domestic Terrorists #MAGA Dying Children #RonDeSantis #EliseStefanik #MarcoRubio🚨NRA Mass Shooting🚨#KristiNoem #GregAbbott #TedCruz🩸🙌 ⬇️ #DeadlineWH Texas Deadly Cover Up: 50 GOP Senators 👉🏻Thank A Republican - Voted No on Gun Control https://t.co/2mmBvFgHpO,-0.1,-1,#TonyGonzales #MitchMcConnell Breeding Domestic Terrorists #MAGA Dying Children #RonDeSantis #EliseStefanik #MarcoRubio NRA Mass Shooting #KristiNoem #GregAbbott #TedCruz      #DeadlineWH Texas Deadly Cover Up     GOP Senators   Thank A Republican   Voted No on Gun Control    t co  mmBvFgHpO
799,799,2022-05-26 20:53:16+00:00,andy_k_250,"@Quest2017 ...you're acting like Texas is the only place in the United States where gun violence is a problem. It's not.

This is a problem that requires a federal solution, and Democrats are too scared to ram through legislation the way their Republican colleagues have done and will do.",0.0,0,    you re acting like Texas is the only place in the United States where gun violence is a problem  It s not   This is a problem that requires a federal solution  and Democrats are too scared to ram through legislation the way their Republican colleagues have done and will do 
800,800,2022-05-26 20:53:16+00:00,AbbyForeroHilty,"@jklmd123 It's all a big brainwashing, supported by a multi-million dollar gun lobby.

They say:
Guns are your right.
Guns will keep you and your family safer.
Guns don't kill people, people do.

It's predatory and it serves to line the pockets of already wealthy white people of power.",0.1964285714285714,1, It s all a big brainwashing  supported by a multi million dollar gun lobby   They say  Guns are your right  Guns will keep you and your family safer  Guns don t kill people  people do   It s predatory and it serves to line the pockets of already wealthy white people of power 
801,801,2022-05-26 20:53:16+00:00,TheWillPorter,"@TactiCoolMemes @GenikChechnya PFT, a gun?

I’d just do a triple front somersault to flying arm bar and neutralize the assailant in a matter of milliseconds 😎",0.0,0,  PFT  a gun   I d just do a triple front somersault to flying arm bar and neutralize the assailant in a matter of milliseconds  
802,802,2022-05-26 20:53:15+00:00,grego1701,Other countries have taken the gun by the barrel and dealt with control issues. Why can’t the United States? Why are we so stubborn about guns? The second amendment cannot be used as a blanket anymore.,-0.0625,-1,Other countries have taken the gun by the barrel and dealt with control issues  Why can t the United States  Why are we so stubborn about guns  The second amendment cannot be used as a blanket anymore 
803,803,2022-05-26 20:53:15+00:00,Sportymorty,"#chuckschumer Don’t be satisfied with a small step towards gun safety and safe schools. The time is ripe. The election later in the year will be hanging over the cowards head. Don’t cave in - dig in! #Congress 
#TexasSchoolMassacre #Texas",0.1875,1,#chuckschumer Don t be satisfied with a small step towards gun safety and safe schools  The time is ripe  The election later in the year will be hanging over the cowards head  Don t cave in   dig in  #Congress  #TexasSchoolMassacre #Texas
804,804,2022-05-26 20:53:15+00:00,marychris1990,"@VernonForGA An assault weapon is a gun that murders school children. They are revered like a chalice at the alter by the GQP.
An example of a woman is the one that ran into Robb Elementary &amp; got her kids out bc cops wouldn’t. And whoever identifies as a woman, I accept it. Get over it.",0.3,1, An assault weapon is a gun that murders school children  They are revered like a chalice at the alter by the GQP  An example of a woman is the one that ran into Robb Elementary  amp  got her kids out bc cops wouldn t  And whoever identifies as a woman  I accept it  Get over it 
805,805,2022-05-26 20:53:15+00:00,benjamingazzi,"@OscarTheOunce @txforever @LionessArising4 @BobGord1312 @cleverliberator @TheDemocrats the good guy with a gun narrative has been completely exposed, can't believe you would even try to use that today. absolutely unreal.",0.3333333333333333,1,      the good guy with a gun narrative has been completely exposed  can t believe you would even try to use that today  absolutely unreal 
806,806,2022-05-26 20:53:15+00:00,jenmangrumfornc,@Bri4Change1 @Patsgirl777 In NC it’s harder to buy cold medicine with Sudafed than buy a gun.,-0.35,-1,  In NC it s harder to buy cold medicine with Sudafed than buy a gun 
807,807,2022-05-26 20:53:15+00:00,Redzool,"@hasanthehun Gun shootings in America pretty much happen every day so it's no surprise that people would just ignore it the next day. 

Nothing new to see here carry on.",0.1465909090909091,1, Gun shootings in America pretty much happen every day so it s no surprise that people would just ignore it the next day    Nothing new to see here carry on 
808,808,2022-05-26 20:53:15+00:00,icunow,@LakotaMan1 The NRA needs to be removed like a bad guest they are the problem they glorify gun violence because it’s a cash cow more people will buy guns more deaths equals more money unfortunately this will never happen they are too entrenched in America,0.0277777777777778,1, The NRA needs to be removed like a bad guest they are the problem they glorify gun violence because it s a cash cow more people will buy guns more deaths equals more money unfortunately this will never happen they are too entrenched in America
809,809,2022-05-26 20:53:15+00:00,canuckkby,"@MeghanMcCain But you are threatening with violence if anyone wants to take away your gun? How big of a fool are you. Fake as can be - this lady was shot with a war gun, which YOU want to protect? You have her blood on your hands, stop pretending to care!",-0.1416666666666666,-1, But you are threatening with violence if anyone wants to take away your gun  How big of a fool are you  Fake as can be   this lady was shot with a war gun  which YOU want to protect  You have her blood on your hands  stop pretending to care 
